task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
hamiltonian_path,"[(7, 8), (7, 0), (7, 1), (7, 3), (8, 1), (8, 0), (0, 3), (0, 5), (0, 10), (0, 7), (1, 0), (1, 7), (1, 5), (1, 6), (3, 2), (3, 8), (3, 4), (3, 5), (3, 7), (3, 0), (5, 6), (5, 8), (10, 5), (2, 3), (2, 9), (2, 5), (4, 6), (4, 7), (9, 4), (6, 8), (6, 3), (6, 4)]","{7: [8, 0, 1, 3],
8: [1, 0],
0: [3, 5, 10, 7],
1: [0, 7, 5, 6],
3: [2, 8, 4, 5, 7, 0],
5: [6, 8],
10: [5],
2: [3, 9, 5],
4: [6, 7],
9: [4],
6: [8, 3, 4]}","Node 7 is connected to nodes 8, 0, 1, 3.
Node 8 is connected to nodes 1, 0.
Node 0 is connected to nodes 3, 5, 10, 7.
Node 1 is connected to nodes 0, 7, 5, 6.
Node 3 is connected to nodes 2, 8, 4, 5, 7, 0.
Node 5 is connected to nodes 6, 8.
Node 10 is connected to node 5.
Node 2 is connected to nodes 3, 9, 5.
Node 4 is connected to nodes 6, 7.
Node 9 is connected to node 4.
Node 6 is connected to nodes 8, 3, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,32,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[1, 5, 6, 3, 2, 9, 4, 7, 8, 0, 10]",176
hamiltonian_path,"[(12, 9), (12, 8), (12, 3), (12, 2), (12, 13), (12, 11), (9, 0), (9, 2), (9, 10), (9, 11), (9, 5), (8, 7), (8, 5), (8, 6), (3, 13), (3, 1), (2, 4), (2, 13), (2, 7), (2, 0), (13, 4), (13, 10), (13, 6), (13, 0), (11, 1), (11, 7), (11, 6), (11, 0), (0, 4), (0, 10), (10, 5), (5, 1), (4, 7), (7, 1)]","{12: [9, 8, 3, 2, 13, 11],
9: [12, 0, 2, 10, 11, 5],
8: [12, 7, 5, 6],
3: [12, 13, 1],
2: [12, 9, 4, 13, 7, 0],
13: [12, 4, 10, 3, 2, 6, 0],
11: [12, 9, 1, 7, 6, 0],
0: [9, 4, 13, 11, 2, 10],
10: [9, 13, 0, 5],
5: [9, 1, 8, 10],
4: [13, 0, 7, 2],
7: [4, 1, 11, 8, 2],
6: [13, 11, 8],
1: [3, 5, 7, 11]}","Node 12 is connected to nodes 9, 8, 3, 2, 13, 11.
Node 9 is connected to nodes 12, 0, 2, 10, 11, 5.
Node 8 is connected to nodes 12, 7, 5, 6.
Node 3 is connected to nodes 12, 13, 1.
Node 2 is connected to nodes 12, 9, 4, 13, 7, 0.
Node 13 is connected to nodes 12, 4, 10, 3, 2, 6, 0.
Node 11 is connected to nodes 12, 9, 1, 7, 6, 0.
Node 0 is connected to nodes 9, 4, 13, 11, 2, 10.
Node 10 is connected to nodes 9, 13, 0, 5.
Node 5 is connected to nodes 9, 1, 8, 10.
Node 4 is connected to nodes 13, 0, 7, 2.
Node 7 is connected to nodes 4, 1, 11, 8, 2.
Node 6 is connected to nodes 13, 11, 8.
Node 1 is connected to nodes 3, 5, 7, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,34,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[3, 1, 5, 8, 6, 11, 7, 4, 13, 12, 2, 9, 10, 0]",177
hamiltonian_path,"[(3, 0), (3, 6), (0, 7), (6, 11), (7, 10), (7, 3), (7, 0), (11, 4), (4, 5), (4, 1), (8, 2), (8, 0), (2, 10), (2, 5), (2, 1), (10, 3), (10, 2), (5, 8), (1, 4), (1, 3), (9, 3)]","{3: [0, 6],
0: [7],
6: [11],
7: [10, 3, 0],
11: [4],
4: [5, 1],
8: [2, 0],
2: [10, 5, 1],
10: [3, 2],
5: [8],
1: [4, 3],
9: [3]}","Node 3 is connected to nodes 0, 6.
Node 0 is connected to node 7.
Node 6 is connected to node 11.
Node 7 is connected to nodes 10, 3, 0.
Node 11 is connected to node 4.
Node 4 is connected to nodes 5, 1.
Node 8 is connected to nodes 2, 0.
Node 2 is connected to nodes 10, 5, 1.
Node 10 is connected to nodes 3, 2.
Node 5 is connected to node 8.
Node 1 is connected to nodes 4, 3.
Node 9 is connected to node 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,21,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[9, 3, 6, 11, 4, 5, 8, 0, 7, 10, 2, 1]",178
hamiltonian_path,"[(6, 0), (6, 3), (6, 2), (0, 4), (0, 2), (0, 8), (2, 4), (2, 5), (4, 7), (8, 5), (7, 1)]","{6: [0, 3, 2],
0: [6, 4, 2, 8],
3: [6],
2: [6, 0, 4, 5],
4: [0, 7, 2],
8: [0, 5],
7: [4, 1],
5: [2, 8],
1: [7]}","Node 6 is connected to nodes 0, 3, 2.
Node 0 is connected to nodes 6, 4, 2, 8.
Node 3 is connected to node 6.
Node 2 is connected to nodes 6, 0, 4, 5.
Node 4 is connected to nodes 0, 7, 2.
Node 8 is connected to nodes 0, 5.
Node 7 is connected to nodes 4, 1.
Node 5 is connected to nodes 2, 8.
Node 1 is connected to node 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,11,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[3, 6, 2, 5, 8, 0, 4, 7, 1]",179
hamiltonian_path,"[(9, 8), (9, 3), (9, 4), (9, 1), (9, 5), (8, 3), (8, 0), (8, 2), (8, 5), (3, 0), (3, 2), (3, 7), (4, 6), (4, 5), (4, 2), (4, 1), (1, 6), (1, 2), (1, 7), (5, 6), (5, 0), (0, 2), (2, 7)]","{9: [8, 3, 4, 1, 5],
8: [9, 3, 0, 2, 5],
3: [9, 8, 0, 2, 7],
4: [9, 6, 5, 2, 1],
1: [9, 6, 4, 2, 7],
5: [9, 8, 6, 4, 0],
0: [8, 3, 2, 5],
2: [8, 4, 3, 0, 1, 7],
6: [4, 5, 1],
7: [3, 2, 1]}","Node 9 is connected to nodes 8, 3, 4, 1, 5.
Node 8 is connected to nodes 9, 3, 0, 2, 5.
Node 3 is connected to nodes 9, 8, 0, 2, 7.
Node 4 is connected to nodes 9, 6, 5, 2, 1.
Node 1 is connected to nodes 9, 6, 4, 2, 7.
Node 5 is connected to nodes 9, 8, 6, 4, 0.
Node 0 is connected to nodes 8, 3, 2, 5.
Node 2 is connected to nodes 8, 4, 3, 0, 1, 7.
Node 6 is connected to nodes 4, 5, 1.
Node 7 is connected to nodes 3, 2, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,23,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[9, 3, 7, 2, 8, 0, 5, 6, 1, 4]",180
hamiltonian_path,"[(0, 10), (0, 6), (0, 9), (0, 2), (10, 7), (10, 6), (10, 4), (10, 8), (10, 2), (10, 1), (10, 3), (6, 7), (6, 5), (6, 4), (9, 8), (9, 3), (2, 4), (2, 5), (2, 8), (7, 8), (7, 4), (7, 3), (4, 1), (4, 5), (8, 3), (1, 5)]","{0: [10, 6, 9, 2],
10: [0, 7, 6, 4, 8, 2, 1, 3],
6: [0, 10, 7, 5, 4],
9: [0, 8, 3],
2: [0, 10, 4, 5, 8],
7: [10, 6, 8, 4, 3],
4: [10, 6, 7, 2, 1, 5],
8: [10, 7, 2, 9, 3],
1: [10, 4, 5],
3: [10, 7, 8, 9],
5: [6, 2, 4, 1]}","Node 0 is connected to nodes 10, 6, 9, 2.
Node 10 is connected to nodes 0, 7, 6, 4, 8, 2, 1, 3.
Node 6 is connected to nodes 0, 10, 7, 5, 4.
Node 9 is connected to nodes 0, 8, 3.
Node 2 is connected to nodes 0, 10, 4, 5, 8.
Node 7 is connected to nodes 10, 6, 8, 4, 3.
Node 4 is connected to nodes 10, 6, 7, 2, 1, 5.
Node 8 is connected to nodes 10, 7, 2, 9, 3.
Node 1 is connected to nodes 10, 4, 5.
Node 3 is connected to nodes 10, 7, 8, 9.
Node 5 is connected to nodes 6, 2, 4, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,26,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[1, 5, 2, 8, 3, 9, 0, 10, 7, 6, 4]",181
hamiltonian_path,"[(10, 0), (10, 5), (10, 2), (10, 1), (0, 3), (0, 8), (0, 5), (0, 4), (5, 7), (5, 9), (5, 4), (5, 3), (2, 7), (2, 9), (2, 4), (2, 3), (2, 8), (1, 7), (1, 4), (1, 3), (8, 7), (8, 9), (4, 7), (4, 9), (7, 9), (7, 6), (9, 6)]","{10: [0, 5, 2, 1],
0: [10, 3, 8, 5, 4],
5: [10, 0, 7, 9, 4, 3],
2: [10, 7, 9, 4, 3, 8],
1: [10, 7, 4, 3],
3: [0, 2, 5, 1],
8: [0, 7, 9, 2],
4: [0, 7, 9, 5, 2, 1],
7: [9, 2, 5, 6, 4, 8, 1],
9: [7, 4, 8, 2, 6, 5],
6: [7, 9]}","Node 10 is connected to nodes 0, 5, 2, 1.
Node 0 is connected to nodes 10, 3, 8, 5, 4.
Node 5 is connected to nodes 10, 0, 7, 9, 4, 3.
Node 2 is connected to nodes 10, 7, 9, 4, 3, 8.
Node 1 is connected to nodes 10, 7, 4, 3.
Node 3 is connected to nodes 0, 2, 5, 1.
Node 8 is connected to nodes 0, 7, 9, 2.
Node 4 is connected to nodes 0, 7, 9, 5, 2, 1.
Node 7 is connected to nodes 9, 2, 5, 6, 4, 8, 1.
Node 9 is connected to nodes 7, 4, 8, 2, 6, 5.
Node 6 is connected to nodes 7, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,27,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[3, 5, 4, 1, 7, 2, 10, 0, 8, 9, 6]",182
hamiltonian_path,"[(2, 9), (2, 6), (2, 4), (2, 1), (2, 8), (2, 7), (2, 5), (9, 2), (9, 5), (9, 0), (9, 1), (9, 3), (9, 7), (6, 3), (6, 9), (6, 8), (6, 7), (4, 8), (4, 9), (4, 3), (4, 6), (4, 7), (1, 0), (1, 2), (1, 8), (8, 6), (8, 7), (7, 6), (7, 4), (5, 7), (5, 8), (5, 2), (0, 8), (0, 2), (0, 1), (0, 6), (0, 7), (3, 0), (3, 9), (3, 6)]","{2: [9, 6, 4, 1, 8, 7, 5],
9: [2, 5, 0, 1, 3, 7],
6: [3, 9, 8, 7],
4: [8, 9, 3, 6, 7],
1: [0, 2, 8],
8: [6, 7],
7: [6, 4],
5: [7, 8, 2],
0: [8, 2, 1, 6, 7],
3: [0, 9, 6]}","Node 2 is connected to nodes 9, 6, 4, 1, 8, 7, 5.
Node 9 is connected to nodes 2, 5, 0, 1, 3, 7.
Node 6 is connected to nodes 3, 9, 8, 7.
Node 4 is connected to nodes 8, 9, 3, 6, 7.
Node 1 is connected to nodes 0, 2, 8.
Node 8 is connected to nodes 6, 7.
Node 7 is connected to nodes 6, 4.
Node 5 is connected to nodes 7, 8, 2.
Node 0 is connected to nodes 8, 2, 1, 6, 7.
Node 3 is connected to nodes 0, 9, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,40,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[1, 0, 2, 4, 9, 5, 8, 7, 6, 3]",183
hamiltonian_path,"[(0, 7), (0, 3), (0, 2), (0, 4), (7, 6), (7, 0), (7, 3), (3, 2), (3, 0), (3, 5), (3, 1), (3, 6), (2, 4), (2, 5), (2, 0), (4, 7), (4, 1), (4, 0), (4, 2), (4, 6), (6, 0), (6, 2), (6, 4), (6, 1), (1, 4), (5, 7), (5, 2), (5, 6)]","{0: [7, 3, 2, 4],
7: [6, 0, 3],
3: [2, 0, 5, 1, 6],
2: [4, 5, 0],
4: [7, 1, 0, 2, 6],
6: [0, 2, 4, 1],
1: [4],
5: [7, 2, 6]}","Node 0 is connected to nodes 7, 3, 2, 4.
Node 7 is connected to nodes 6, 0, 3.
Node 3 is connected to nodes 2, 0, 5, 1, 6.
Node 2 is connected to nodes 4, 5, 0.
Node 4 is connected to nodes 7, 1, 0, 2, 6.
Node 6 is connected to nodes 0, 2, 4, 1.
Node 1 is connected to node 4.
Node 5 is connected to nodes 7, 2, 6.","[0, 1, 2, 3, 4, 5, 6, 7]",8,28,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[2, 5, 7, 3, 6, 1, 4, 0]",184
hamiltonian_path,"[(2, 4), (2, 8), (2, 7), (2, 5), (4, 1), (4, 0), (4, 7), (4, 8), (8, 6), (8, 7), (7, 9), (7, 1), (5, 6), (5, 1), (0, 6), (6, 3), (9, 3)]","{2: [4, 8, 7, 5],
4: [2, 1, 0, 7, 8],
8: [2, 4, 6, 7],
7: [2, 4, 8, 9, 1],
5: [2, 6, 1],
1: [4, 7, 5],
0: [4, 6],
6: [8, 0, 5, 3],
9: [7, 3],
3: [9, 6]}","Node 2 is connected to nodes 4, 8, 7, 5.
Node 4 is connected to nodes 2, 1, 0, 7, 8.
Node 8 is connected to nodes 2, 4, 6, 7.
Node 7 is connected to nodes 2, 4, 8, 9, 1.
Node 5 is connected to nodes 2, 6, 1.
Node 1 is connected to nodes 4, 7, 5.
Node 0 is connected to nodes 4, 6.
Node 6 is connected to nodes 8, 0, 5, 3.
Node 9 is connected to nodes 7, 3.
Node 3 is connected to nodes 9, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,17,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[8, 2, 5, 6, 3, 9, 7, 1, 4, 0]",185
hamiltonian_path,"[(0, 2), (0, 1), (0, 5), (2, 7), (2, 3), (2, 5), (2, 1), (2, 6), (1, 6), (7, 6), (7, 3), (7, 4), (6, 4)]","{0: [2, 1, 5],
2: [0, 7, 3, 5, 1, 6],
1: [0, 2, 6],
5: [0, 2],
7: [2, 6, 3, 4],
3: [2, 7],
6: [2, 7, 1, 4],
4: [7, 6]}","Node 0 is connected to nodes 2, 1, 5.
Node 2 is connected to nodes 0, 7, 3, 5, 1, 6.
Node 1 is connected to nodes 0, 2, 6.
Node 5 is connected to nodes 0, 2.
Node 7 is connected to nodes 2, 6, 3, 4.
Node 3 is connected to nodes 2, 7.
Node 6 is connected to nodes 2, 7, 1, 4.
Node 4 is connected to nodes 7, 6.","[0, 1, 2, 3, 4, 5, 6, 7]",8,13,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[4, 6, 1, 0, 5, 2, 3, 7]",186
hamiltonian_path,"[(10, 7), (10, 1), (10, 0), (10, 6), (7, 5), (7, 8), (1, 2), (1, 3), (0, 6), (6, 9), (5, 9), (5, 4), (5, 3), (8, 9), (8, 4), (2, 3)]","{10: [7, 1, 0, 6],
7: [10, 5, 8],
1: [10, 2, 3],
0: [10, 6],
6: [10, 9, 0],
5: [7, 9, 4, 3],
8: [7, 9, 4],
2: [1, 3],
3: [2, 1, 5],
9: [6, 8, 5],
4: [5, 8]}","Node 10 is connected to nodes 7, 1, 0, 6.
Node 7 is connected to nodes 10, 5, 8.
Node 1 is connected to nodes 10, 2, 3.
Node 0 is connected to nodes 10, 6.
Node 6 is connected to nodes 10, 9, 0.
Node 5 is connected to nodes 7, 9, 4, 3.
Node 8 is connected to nodes 7, 9, 4.
Node 2 is connected to nodes 1, 3.
Node 3 is connected to nodes 2, 1, 5.
Node 9 is connected to nodes 6, 8, 5.
Node 4 is connected to nodes 5, 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,16,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[0, 6, 9, 5, 3, 2, 1, 10, 7, 8, 4]",187
hamiltonian_path,"[(10, 5), (5, 1), (5, 11), (1, 7), (1, 6), (1, 0), (1, 10), (1, 2), (11, 0), (11, 4), (7, 10), (6, 8), (0, 7), (0, 6), (0, 2), (2, 8), (2, 0), (2, 7), (9, 11), (4, 3), (8, 9), (3, 1), (3, 2), (3, 5)]","{10: [5],
5: [1, 11],
1: [7, 6, 0, 10, 2],
11: [0, 4],
7: [10],
6: [8],
0: [7, 6, 2],
2: [8, 0, 7],
9: [11],
4: [3],
8: [9],
3: [1, 2, 5]}","Node 10 is connected to node 5.
Node 5 is connected to nodes 1, 11.
Node 1 is connected to nodes 7, 6, 0, 10, 2.
Node 11 is connected to nodes 0, 4.
Node 7 is connected to node 10.
Node 6 is connected to node 8.
Node 0 is connected to nodes 7, 6, 2.
Node 2 is connected to nodes 8, 0, 7.
Node 9 is connected to node 11.
Node 4 is connected to node 3.
Node 8 is connected to node 9.
Node 3 is connected to nodes 1, 2, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,24,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[5, 1, 0, 6, 8, 9, 11, 4, 3, 2, 7, 10]",188
hamiltonian_path,"[(9, 12), (9, 2), (9, 4), (9, 7), (12, 7), (12, 11), (12, 5), (12, 4), (12, 0), (2, 7), (2, 1), (2, 8), (4, 3), (4, 12), (4, 13), (4, 10), (7, 3), (7, 1), (7, 12), (7, 8), (7, 6), (7, 9), (7, 11), (11, 10), (11, 9), (11, 12), (11, 3), (5, 4), (5, 12), (5, 8), (5, 3), (5, 2), (5, 1), (0, 11), (0, 13), (3, 4), (3, 6), (3, 12), (3, 1), (1, 12), (1, 13), (1, 11), (1, 7), (1, 2), (8, 10), (8, 9), (8, 1), (8, 0), (6, 10), (6, 3), (6, 4), (6, 8), (6, 7), (6, 11), (13, 0), (13, 10), (13, 1), (13, 11), (13, 5), (13, 12), (10, 4), (10, 2), (10, 1), (10, 7), (10, 5)]","{9: [12, 2, 4, 7],
12: [7, 11, 5, 4, 0],
2: [7, 1, 8],
4: [3, 12, 13, 10],
7: [3, 1, 12, 8, 6, 9, 11],
11: [10, 9, 12, 3],
5: [4, 12, 8, 3, 2, 1],
0: [11, 13],
3: [4, 6, 12, 1],
1: [12, 13, 11, 7, 2],
8: [10, 9, 1, 0],
6: [10, 3, 4, 8, 7, 11],
13: [0, 10, 1, 11, 5, 12],
10: [4, 2, 1, 7, 5]}","Node 9 is connected to nodes 12, 2, 4, 7.
Node 12 is connected to nodes 7, 11, 5, 4, 0.
Node 2 is connected to nodes 7, 1, 8.
Node 4 is connected to nodes 3, 12, 13, 10.
Node 7 is connected to nodes 3, 1, 12, 8, 6, 9, 11.
Node 11 is connected to nodes 10, 9, 12, 3.
Node 5 is connected to nodes 4, 12, 8, 3, 2, 1.
Node 0 is connected to nodes 11, 13.
Node 3 is connected to nodes 4, 6, 12, 1.
Node 1 is connected to nodes 12, 13, 11, 7, 2.
Node 8 is connected to nodes 10, 9, 1, 0.
Node 6 is connected to nodes 10, 3, 4, 8, 7, 11.
Node 13 is connected to nodes 0, 10, 1, 11, 5, 12.
Node 10 is connected to nodes 4, 2, 1, 7, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,65,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[10, 5, 2, 1, 7, 8, 9, 12, 0, 13, 11, 3, 6, 4]",189
hamiltonian_path,"[(7, 10), (7, 13), (7, 8), (7, 9), (7, 1), (10, 4), (10, 3), (10, 13), (13, 2), (13, 3), (13, 0), (13, 4), (8, 1), (8, 2), (8, 4), (9, 7), (9, 8), (9, 12), (9, 10), (9, 2), (1, 10), (1, 4), (1, 0), (4, 0), (4, 11), (3, 6), (3, 9), (3, 4), (3, 12), (3, 5), (3, 0), (3, 7), (0, 4), (0, 12), (0, 5), (0, 11), (0, 3), (12, 3), (12, 9), (12, 4), (12, 11), (5, 4), (5, 7), (5, 13), (5, 11), (11, 5), (11, 7), (11, 3), (11, 0), (11, 10), (2, 6), (2, 7), (6, 0), (6, 1), (6, 7)]","{7: [10, 13, 8, 9, 1],
10: [4, 3, 13],
13: [2, 3, 0, 4],
8: [1, 2, 4],
9: [7, 8, 12, 10, 2],
1: [10, 4, 0],
4: [0, 11],
3: [6, 9, 4, 12, 5, 0, 7],
0: [4, 12, 5, 11, 3],
12: [3, 9, 4, 11],
5: [4, 7, 13, 11],
11: [5, 7, 3, 0, 10],
2: [6, 7],
6: [0, 1, 7]}","Node 7 is connected to nodes 10, 13, 8, 9, 1.
Node 10 is connected to nodes 4, 3, 13.
Node 13 is connected to nodes 2, 3, 0, 4.
Node 8 is connected to nodes 1, 2, 4.
Node 9 is connected to nodes 7, 8, 12, 10, 2.
Node 1 is connected to nodes 10, 4, 0.
Node 4 is connected to nodes 0, 11.
Node 3 is connected to nodes 6, 9, 4, 12, 5, 0, 7.
Node 0 is connected to nodes 4, 12, 5, 11, 3.
Node 12 is connected to nodes 3, 9, 4, 11.
Node 5 is connected to nodes 4, 7, 13, 11.
Node 11 is connected to nodes 5, 7, 3, 0, 10.
Node 2 is connected to nodes 6, 7.
Node 6 is connected to nodes 0, 1, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,55,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[12, 3, 9, 8, 2, 6, 7, 1, 4, 11, 10, 13, 0, 5]",190
hamiltonian_path,"[(1, 2), (1, 4), (1, 8), (4, 12), (4, 10), (4, 3), (4, 8), (8, 7), (12, 11), (12, 6), (3, 0), (11, 5), (5, 9), (6, 7), (9, 0)]","{1: [2, 4, 8],
2: [1],
4: [1, 12, 10, 3, 8],
8: [1, 4, 7],
12: [4, 11, 6],
10: [4],
3: [4, 0],
11: [12, 5],
5: [11, 9],
6: [12, 7],
7: [8, 6],
9: [5, 0],
0: [3, 9]}","Node 1 is connected to nodes 2, 4, 8.
Node 2 is connected to node 1.
Node 4 is connected to nodes 1, 12, 10, 3, 8.
Node 8 is connected to nodes 1, 4, 7.
Node 12 is connected to nodes 4, 11, 6.
Node 10 is connected to node 4.
Node 3 is connected to nodes 4, 0.
Node 11 is connected to nodes 12, 5.
Node 5 is connected to nodes 11, 9.
Node 6 is connected to nodes 12, 7.
Node 7 is connected to nodes 8, 6.
Node 9 is connected to nodes 5, 0.
Node 0 is connected to nodes 3, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,15,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[10, 4, 3, 0, 9, 5, 11, 12, 6, 7, 8, 1, 2]",191
hamiltonian_path,"[(8, 3), (3, 7), (3, 8), (3, 5), (3, 9), (3, 4), (7, 8), (7, 9), (7, 6), (5, 3), (5, 6), (5, 8), (9, 7), (9, 2), (9, 0), (9, 3), (4, 5), (4, 9), (4, 2), (4, 7), (0, 7), (0, 8), (0, 9), (6, 8), (6, 0), (6, 3), (6, 1), (6, 9), (1, 4), (1, 6), (1, 5), (2, 7)]","{8: [3],
3: [7, 8, 5, 9, 4],
7: [8, 9, 6],
5: [3, 6, 8],
9: [7, 2, 0, 3],
4: [5, 9, 2, 7],
0: [7, 8, 9],
6: [8, 0, 3, 1, 9],
1: [4, 6, 5],
2: [7]}","Node 8 is connected to node 3.
Node 3 is connected to nodes 7, 8, 5, 9, 4.
Node 7 is connected to nodes 8, 9, 6.
Node 5 is connected to nodes 3, 6, 8.
Node 9 is connected to nodes 7, 2, 0, 3.
Node 4 is connected to nodes 5, 9, 2, 7.
Node 0 is connected to nodes 7, 8, 9.
Node 6 is connected to nodes 8, 0, 3, 1, 9.
Node 1 is connected to nodes 4, 6, 5.
Node 2 is connected to node 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,32,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[1, 4, 2, 7, 9, 3, 5, 6, 0, 8]",192
hamiltonian_path,"[(3, 1), (3, 11), (3, 12), (1, 13), (1, 7), (1, 14), (11, 8), (11, 6), (11, 0), (11, 12), (12, 7), (12, 6), (12, 9), (12, 2), (13, 7), (13, 5), (13, 8), (7, 9), (7, 2), (7, 10), (7, 14), (14, 9), (14, 10), (5, 8), (5, 4), (5, 0), (8, 2), (8, 4), (9, 10), (10, 4), (4, 0), (0, 6)]","{3: [1, 11, 12],
1: [3, 13, 7, 14],
11: [3, 8, 6, 0, 12],
12: [3, 7, 6, 9, 2, 11],
13: [1, 7, 5, 8],
7: [1, 13, 9, 2, 10, 14, 12],
14: [1, 7, 9, 10],
5: [13, 8, 4, 0],
8: [13, 5, 2, 11, 4],
9: [7, 14, 12, 10],
2: [7, 8, 12],
10: [7, 9, 4, 14],
4: [8, 5, 0, 10],
0: [5, 6, 11, 4],
6: [0, 12, 11]}","Node 3 is connected to nodes 1, 11, 12.
Node 1 is connected to nodes 3, 13, 7, 14.
Node 11 is connected to nodes 3, 8, 6, 0, 12.
Node 12 is connected to nodes 3, 7, 6, 9, 2, 11.
Node 13 is connected to nodes 1, 7, 5, 8.
Node 7 is connected to nodes 1, 13, 9, 2, 10, 14, 12.
Node 14 is connected to nodes 1, 7, 9, 10.
Node 5 is connected to nodes 13, 8, 4, 0.
Node 8 is connected to nodes 13, 5, 2, 11, 4.
Node 9 is connected to nodes 7, 14, 12, 10.
Node 2 is connected to nodes 7, 8, 12.
Node 10 is connected to nodes 7, 9, 4, 14.
Node 4 is connected to nodes 8, 5, 0, 10.
Node 0 is connected to nodes 5, 6, 11, 4.
Node 6 is connected to nodes 0, 12, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,32,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[2, 12, 6, 11, 3, 1, 13, 8, 5, 0, 4, 10, 7, 14, 9]",193
