task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
euler_path,"[(11, 3), (11, 10), (11, 0), (11, 6), (11, 4), (11, 5), (11, 7), (11, 2), (11, 1), (11, 9), (3, 10), (3, 0), (3, 7), (3, 8), (3, 4), (3, 1), (3, 9), (10, 4), (10, 7), (10, 8), (10, 9), (10, 5), (10, 0), (10, 2), (10, 1), (0, 4), (0, 7), (0, 8), (0, 9), (0, 2), (0, 6), (0, 1), (6, 4), (6, 7), (6, 8), (6, 5), (4, 7), (4, 5), (4, 9), (4, 8), (4, 2), (5, 7), (5, 9), (7, 8), (7, 9), (7, 1), (1, 8), (9, 8)]","{11: [3, 10, 0, 6, 4, 5, 7, 2, 1, 9],
3: [11, 10, 0, 7, 8, 4, 1, 9],
10: [11, 3, 4, 7, 8, 9, 5, 0, 2, 1],
0: [11, 3, 4, 7, 8, 10, 9, 2, 6, 1],
6: [11, 4, 7, 8, 0, 5],
4: [11, 3, 7, 5, 9, 0, 6, 8, 10, 2],
5: [11, 4, 7, 10, 9, 6],
7: [11, 3, 4, 8, 0, 5, 10, 6, 9, 1],
2: [11, 4, 10, 0],
1: [11, 3, 7, 8, 10, 0],
9: [11, 3, 4, 7, 8, 10, 5, 0],
8: [3, 4, 7, 6, 10, 9, 0, 1]}","Node 11 is connected to nodes 3, 10, 0, 6, 4, 5, 7, 2, 1, 9.
Node 3 is connected to nodes 11, 10, 0, 7, 8, 4, 1, 9.
Node 10 is connected to nodes 11, 3, 4, 7, 8, 9, 5, 0, 2, 1.
Node 0 is connected to nodes 11, 3, 4, 7, 8, 10, 9, 2, 6, 1.
Node 6 is connected to nodes 11, 4, 7, 8, 0, 5.
Node 4 is connected to nodes 11, 3, 7, 5, 9, 0, 6, 8, 10, 2.
Node 5 is connected to nodes 11, 4, 7, 10, 9, 6.
Node 7 is connected to nodes 11, 3, 4, 8, 0, 5, 10, 6, 9, 1.
Node 2 is connected to nodes 11, 4, 10, 0.
Node 1 is connected to nodes 11, 3, 7, 8, 10, 0.
Node 9 is connected to nodes 11, 3, 4, 7, 8, 10, 5, 0.
Node 8 is connected to nodes 3, 4, 7, 6, 10, 9, 0, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,48,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[3, 4, 10, 5, 9, 3, 10, 9, 8, 0, 6, 7, 3, 1, 10, 11, 0, 9, 11, 5, 6, 8, 10, 0, 1, 11, 4, 8, 3, 11, 7, 9, 4, 6, 11, 2, 4, 5, 7, 8, 1, 7, 0, 2, 10, 7, 4, 0, 3]",135
euler_path,"[(6, 0), (6, 1), (6, 5), (6, 4), (6, 3), (6, 2), (6, 7), (6, 9), (6, 11), (6, 10), (0, 1), (0, 8), (0, 5), (0, 11), (0, 4), (0, 3), (1, 11), (1, 7), (5, 10), (5, 7), (5, 4), (5, 3), (5, 9), (5, 2), (4, 9), (4, 8), (4, 7), (3, 9), (3, 2), (2, 11), (7, 10), (7, 11), (7, 8), (7, 9), (9, 10), (11, 8)]","{6: [0, 1, 5, 4, 3, 2, 7, 9, 11, 10],
0: [6, 1, 8, 5, 11, 4, 3],
1: [6, 0, 11, 7],
5: [6, 0, 10, 7, 4, 3, 9, 2],
4: [6, 0, 5, 9, 8, 7],
3: [6, 0, 5, 9, 2],
2: [6, 5, 11, 3],
7: [6, 10, 5, 1, 4, 11, 8, 9],
9: [6, 10, 5, 4, 7, 3],
11: [6, 0, 1, 8, 2, 7],
10: [6, 5, 9, 7],
8: [0, 4, 11, 7]}","Node 6 is connected to nodes 0, 1, 5, 4, 3, 2, 7, 9, 11, 10.
Node 0 is connected to nodes 6, 1, 8, 5, 11, 4, 3.
Node 1 is connected to nodes 6, 0, 11, 7.
Node 5 is connected to nodes 6, 0, 10, 7, 4, 3, 9, 2.
Node 4 is connected to nodes 6, 0, 5, 9, 8, 7.
Node 3 is connected to nodes 6, 0, 5, 9, 2.
Node 2 is connected to nodes 6, 5, 11, 3.
Node 7 is connected to nodes 6, 10, 5, 1, 4, 11, 8, 9.
Node 9 is connected to nodes 6, 10, 5, 4, 7, 3.
Node 11 is connected to nodes 6, 0, 1, 8, 2, 7.
Node 10 is connected to nodes 6, 5, 9, 7.
Node 8 is connected to nodes 0, 4, 11, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,36,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[3, 9, 7, 6, 1, 0, 3, 2, 6, 11, 7, 5, 10, 6, 9, 10, 7, 8, 4, 0, 5, 2, 11, 1, 7, 4, 6, 5, 9, 4, 5, 3, 6, 0, 11, 8, 0]",136
euler_path,"[(7, 1), (7, 9), (7, 3), (7, 14), (7, 5), (1, 6), (1, 2), (9, 11), (9, 8), (3, 7), (3, 6), (14, 0), (14, 7), (14, 3), (5, 7), (5, 10), (6, 8), (6, 13), (2, 4), (8, 7), (8, 5), (13, 9), (4, 14), (4, 12), (4, 10), (12, 7), (10, 14), (10, 2), (0, 1), (11, 4)]","{7: [1, 9, 3, 14, 5],
1: [6, 2],
9: [11, 8],
3: [7, 6],
14: [0, 7, 3],
5: [7, 10],
6: [8, 13],
2: [4],
8: [7, 5],
13: [9],
4: [14, 12, 10],
12: [7],
10: [14, 2],
0: [1],
11: [4]}","Node 7 is connected to nodes 1, 9, 3, 14, 5.
Node 1 is connected to nodes 6, 2.
Node 9 is connected to nodes 11, 8.
Node 3 is connected to nodes 7, 6.
Node 14 is connected to nodes 0, 7, 3.
Node 5 is connected to nodes 7, 10.
Node 6 is connected to nodes 8, 13.
Node 2 is connected to node 4.
Node 8 is connected to nodes 7, 5.
Node 13 is connected to node 9.
Node 4 is connected to nodes 14, 12, 10.
Node 12 is connected to node 7.
Node 10 is connected to nodes 14, 2.
Node 0 is connected to node 1.
Node 11 is connected to node 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,30,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[4, 10, 14, 3, 7, 5, 10, 2, 4, 12, 7, 9, 11, 4, 14, 7, 1, 6, 8, 5, 7, 3, 6, 13, 9, 8, 7, 14, 0, 1, 2]",137
euler_path,"[(1, 6), (1, 8), (1, 5), (6, 1), (6, 5), (6, 2), (8, 4), (8, 5), (8, 7), (8, 1), (5, 3), (5, 7), (5, 8), (2, 7), (2, 1), (2, 8), (7, 6), (7, 0), (7, 3), (7, 5), (0, 6), (3, 2), (3, 4), (3, 8), (3, 7), (4, 3), (4, 2)]","{1: [6, 8, 5],
6: [1, 5, 2],
8: [4, 5, 7, 1],
5: [3, 7, 8],
2: [7, 1, 8],
7: [6, 0, 3, 5],
0: [6],
3: [2, 4, 8, 7],
4: [3, 2]}","Node 1 is connected to nodes 6, 8, 5.
Node 6 is connected to nodes 1, 5, 2.
Node 8 is connected to nodes 4, 5, 7, 1.
Node 5 is connected to nodes 3, 7, 8.
Node 2 is connected to nodes 7, 1, 8.
Node 7 is connected to nodes 6, 0, 3, 5.
Node 0 is connected to node 6.
Node 3 is connected to nodes 2, 4, 8, 7.
Node 4 is connected to nodes 3, 2.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,27,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[3, 8, 5, 7, 5, 3, 4, 2, 8, 1, 8, 4, 3, 7, 3, 2, 7, 0, 6, 2, 1, 5, 8, 7, 6, 1, 6, 5]",138
euler_path,"[(7, 4), (7, 8), (4, 5), (4, 6), (4, 0), (8, 2), (8, 5), (5, 0), (5, 1), (5, 4), (5, 3), (6, 8), (6, 0), (6, 7), (6, 5), (6, 2), (0, 1), (0, 7), (0, 6), (0, 4), (2, 6), (2, 5), (1, 3), (1, 6), (3, 7), (3, 6), (3, 0)]","{7: [4, 8],
4: [5, 6, 0],
8: [2, 5],
5: [0, 1, 4, 3],
6: [8, 0, 7, 5, 2],
0: [1, 7, 6, 4],
2: [6, 5],
1: [3, 6],
3: [7, 6, 0]}","Node 7 is connected to nodes 4, 8.
Node 4 is connected to nodes 5, 6, 0.
Node 8 is connected to nodes 2, 5.
Node 5 is connected to nodes 0, 1, 4, 3.
Node 6 is connected to nodes 8, 0, 7, 5, 2.
Node 0 is connected to nodes 1, 7, 6, 4.
Node 2 is connected to nodes 6, 5.
Node 1 is connected to nodes 3, 6.
Node 3 is connected to nodes 7, 6, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,27,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[3, 7, 4, 0, 1, 3, 0, 4, 5, 4, 6, 7, 8, 5, 3, 6, 0, 6, 8, 2, 6, 5, 1, 6, 2, 5, 0, 7]",139
euler_path,"[(8, 9), (8, 12), (9, 6), (12, 11), (12, 4), (12, 6), (12, 3), (6, 5), (6, 4), (6, 2), (6, 11), (4, 12), (4, 6), (4, 1), (4, 5), (1, 12), (1, 6), (5, 10), (5, 4), (5, 3), (11, 4), (11, 8), (11, 5), (3, 1), (3, 8), (10, 12), (2, 0), (0, 7)]","{8: [9, 12],
9: [6],
12: [11, 4, 6, 3],
6: [5, 4, 2, 11],
4: [12, 6, 1, 5],
1: [12, 6],
5: [10, 4, 3],
11: [4, 8, 5],
3: [1, 8],
10: [12],
2: [0],
0: [7],
7: []}","Node 8 is connected to nodes 9, 12.
Node 9 is connected to node 6.
Node 12 is connected to nodes 11, 4, 6, 3.
Node 6 is connected to nodes 5, 4, 2, 11.
Node 4 is connected to nodes 12, 6, 1, 5.
Node 1 is connected to nodes 12, 6.
Node 5 is connected to nodes 10, 4, 3.
Node 11 is connected to nodes 4, 8, 5.
Node 3 is connected to nodes 1, 8.
Node 10 is connected to node 12.
Node 2 is connected to node 0.
Node 0 is connected to node 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,28,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[11, 4, 6, 5, 4, 5, 10, 12, 4, 12, 6, 4, 1, 6, 11, 5, 3, 1, 12, 11, 8, 12, 3, 8, 9, 6, 2, 0, 7]",140
euler_path,"[(4, 0), (4, 5), (4, 3), (4, 2), (0, 7), (0, 4), (0, 1), (5, 2), (5, 6), (5, 4), (3, 0), (3, 4), (2, 5), (2, 6), (2, 7), (2, 1), (7, 1), (7, 6), (7, 2), (1, 2), (1, 3), (1, 7), (6, 4), (6, 5)]","{4: [0, 5, 3, 2],
0: [7, 4, 1],
5: [2, 6, 4],
3: [0, 4],
2: [5, 6, 7, 1],
7: [1, 6, 2],
1: [2, 3, 7],
6: [4, 5]}","Node 4 is connected to nodes 0, 5, 3, 2.
Node 0 is connected to nodes 7, 4, 1.
Node 5 is connected to nodes 2, 6, 4.
Node 3 is connected to nodes 0, 4.
Node 2 is connected to nodes 5, 6, 7, 1.
Node 7 is connected to nodes 1, 6, 2.
Node 1 is connected to nodes 2, 3, 7.
Node 6 is connected to nodes 4, 5.","[0, 1, 2, 3, 4, 5, 6, 7]",8,24,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[0, 1, 3, 4, 0, 4, 2, 7, 6, 5, 4, 5, 2, 5, 6, 4, 3, 0, 7, 2, 1, 7, 1, 2, 6]",141
euler_path,"[(2, 5), (2, 1), (2, 7), (5, 2), (5, 7), (5, 6), (1, 2), (7, 3), (7, 2), (7, 9), (7, 4), (7, 5), (6, 3), (6, 7), (3, 7), (3, 5), (9, 6), (9, 4), (4, 7), (4, 0), (0, 8)]","{2: [5, 1, 7],
5: [2, 7, 6],
1: [2],
7: [3, 2, 9, 4, 5],
6: [3, 7],
3: [7, 5],
9: [6, 4],
4: [7, 0],
0: [8],
8: []}","Node 2 is connected to nodes 5, 1, 7.
Node 5 is connected to nodes 2, 7, 6.
Node 1 is connected to node 2.
Node 7 is connected to nodes 3, 2, 9, 4, 5.
Node 6 is connected to nodes 3, 7.
Node 3 is connected to nodes 7, 5.
Node 9 is connected to nodes 6, 4.
Node 4 is connected to nodes 7, 0.
Node 0 is connected to node 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,21,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[9, 6, 3, 5, 7, 3, 7, 2, 7, 5, 2, 1, 2, 5, 6, 7, 4, 7, 9, 4, 0, 8]",142
euler_path,"[(1, 6), (1, 4), (1, 3), (1, 0), (1, 5), (1, 2), (6, 0), (6, 2), (6, 7), (6, 4), (6, 3), (6, 5), (4, 7), (4, 0), (4, 2), (4, 3), (3, 7), (3, 0), (3, 2), (0, 7), (0, 2), (0, 5), (5, 7), (2, 7)]","{1: [6, 4, 3, 0, 5, 2],
6: [1, 0, 2, 7, 4, 3, 5],
4: [1, 6, 7, 0, 2, 3],
3: [1, 6, 7, 0, 4, 2],
0: [1, 6, 7, 2, 5, 4, 3],
5: [1, 6, 7, 0],
2: [1, 6, 7, 0, 4, 3],
7: [6, 0, 4, 3, 2, 5]}","Node 1 is connected to nodes 6, 4, 3, 0, 5, 2.
Node 6 is connected to nodes 1, 0, 2, 7, 4, 3, 5.
Node 4 is connected to nodes 1, 6, 7, 0, 2, 3.
Node 3 is connected to nodes 1, 6, 7, 0, 4, 2.
Node 0 is connected to nodes 1, 6, 7, 2, 5, 4, 3.
Node 5 is connected to nodes 1, 6, 7, 0.
Node 2 is connected to nodes 1, 6, 7, 0, 4, 3.
Node 7 is connected to nodes 6, 0, 4, 3, 2, 5.","[0, 1, 2, 3, 4, 5, 6, 7]",8,24,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[6, 5, 7, 2, 1, 0, 3, 6, 0, 5, 1, 6, 7, 0, 2, 4, 1, 3, 7, 4, 6, 2, 3, 4, 0]",143
euler_path,"[(13, 3), (13, 6), (13, 14), (13, 1), (3, 12), (3, 2), (3, 6), (6, 11), (6, 0), (6, 1), (6, 7), (6, 4), (6, 14), (14, 10), (14, 4), (14, 11), (1, 3), (1, 13), (1, 5), (1, 4), (12, 7), (12, 9), (12, 0), (2, 9), (2, 7), (2, 13), (2, 8), (7, 2), (7, 6), (7, 14), (7, 8), (7, 10), (7, 9), (9, 5), (9, 12), (9, 7), (9, 1), (0, 12), (0, 11), (0, 13), (11, 6), (11, 10), (11, 5), (11, 2), (10, 3), (10, 8), (10, 4), (10, 7), (5, 13), (5, 4), (5, 11), (4, 8), (4, 7), (4, 6), (4, 2), (4, 1), (8, 0), (8, 9), (8, 10), (8, 13)]","{13: [3, 6, 14, 1],
3: [12, 2, 6],
6: [11, 0, 1, 7, 4, 14],
14: [10, 4, 11],
1: [3, 13, 5, 4],
12: [7, 9, 0],
2: [9, 7, 13, 8],
7: [2, 6, 14, 8, 10, 9],
9: [5, 12, 7, 1],
0: [12, 11, 13],
11: [6, 10, 5, 2],
10: [3, 8, 4, 7],
5: [13, 4, 11],
4: [8, 7, 6, 2, 1],
8: [0, 9, 10, 13]}","Node 13 is connected to nodes 3, 6, 14, 1.
Node 3 is connected to nodes 12, 2, 6.
Node 6 is connected to nodes 11, 0, 1, 7, 4, 14.
Node 14 is connected to nodes 10, 4, 11.
Node 1 is connected to nodes 3, 13, 5, 4.
Node 12 is connected to nodes 7, 9, 0.
Node 2 is connected to nodes 9, 7, 13, 8.
Node 7 is connected to nodes 2, 6, 14, 8, 10, 9.
Node 9 is connected to nodes 5, 12, 7, 1.
Node 0 is connected to nodes 12, 11, 13.
Node 11 is connected to nodes 6, 10, 5, 2.
Node 10 is connected to nodes 3, 8, 4, 7.
Node 5 is connected to nodes 13, 4, 11.
Node 4 is connected to nodes 8, 7, 6, 2, 1.
Node 8 is connected to nodes 0, 9, 10, 13.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,60,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[6, 7, 9, 5, 11, 10, 4, 1, 4, 8, 0, 12, 0, 11, 6, 4, 6, 1, 13, 6, 14, 10, 8, 13, 3, 12, 7, 6, 11, 5, 13, 1, 5, 4, 2, 8, 10, 3, 2, 9, 7, 10, 7, 2, 7, 8, 9, 12, 9, 1, 3, 6, 0, 13, 14, 4, 7, 14, 11, 2, 13]",144
euler_path,"[(7, 1), (7, 2), (7, 4), (1, 0), (1, 4), (1, 7), (1, 6), (1, 2), (2, 7), (2, 1), (2, 4), (4, 0), (4, 7), (4, 5), (4, 1), (0, 1), (0, 5), (0, 6), (6, 5), (6, 4), (6, 3), (5, 6), (5, 1), (5, 0)]","{7: [1, 2, 4],
1: [0, 4, 7, 6, 2],
2: [7, 1, 4],
4: [0, 7, 5, 1],
0: [1, 5, 6],
6: [5, 4, 3],
5: [6, 1, 0],
3: []}","Node 7 is connected to nodes 1, 2, 4.
Node 1 is connected to nodes 0, 4, 7, 6, 2.
Node 2 is connected to nodes 7, 1, 4.
Node 4 is connected to nodes 0, 7, 5, 1.
Node 0 is connected to nodes 1, 5, 6.
Node 6 is connected to nodes 5, 4, 3.
Node 5 is connected to nodes 6, 1, 0.","[0, 1, 2, 3, 4, 5, 6, 7]",8,24,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[2, 4, 1, 4, 7, 1, 2, 1, 0, 5, 1, 6, 4, 0, 1, 7, 2, 7, 4, 5, 0, 6, 5, 6, 3]",145
euler_path,"[(5, 3), (5, 1), (5, 2), (5, 6), (3, 6), (3, 1), (3, 7), (1, 2), (1, 7), (1, 6), (1, 4), (1, 0), (2, 7), (2, 0), (6, 7), (7, 0), (0, 4)]","{5: [3, 1, 2, 6],
3: [5, 6, 1, 7],
1: [5, 3, 2, 7, 6, 4, 0],
2: [5, 7, 1, 0],
6: [5, 3, 7, 1],
7: [3, 2, 1, 0, 6],
0: [2, 7, 1, 4],
4: [1, 0]}","Node 5 is connected to nodes 3, 1, 2, 6.
Node 3 is connected to nodes 5, 6, 1, 7.
Node 1 is connected to nodes 5, 3, 2, 7, 6, 4, 0.
Node 2 is connected to nodes 5, 7, 1, 0.
Node 6 is connected to nodes 5, 3, 7, 1.
Node 7 is connected to nodes 3, 2, 1, 0, 6.
Node 0 is connected to nodes 2, 7, 1, 4.
Node 4 is connected to nodes 1, 0.","[0, 1, 2, 3, 4, 5, 6, 7]",8,17,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[7, 0, 4, 1, 5, 2, 1, 7, 6, 1, 0, 2, 7, 3, 6, 5, 3, 1]",146
euler_path,"[(1, 8), (1, 2), (1, 9), (1, 0), (8, 2), (8, 1), (8, 9), (8, 6), (2, 0), (2, 4), (2, 1), (2, 9), (2, 8), (9, 1), (9, 5), (9, 2), (9, 7), (9, 4), (9, 3), (0, 9), (0, 7), (5, 8), (5, 2), (7, 8), (7, 1), (7, 2), (4, 7), (4, 3), (3, 5), (3, 9)]","{1: [8, 2, 9, 0],
8: [2, 1, 9, 6],
2: [0, 4, 1, 9, 8],
9: [1, 5, 2, 7, 4, 3],
0: [9, 7],
6: [],
5: [8, 2],
7: [8, 1, 2],
4: [7, 3],
3: [5, 9]}","Node 1 is connected to nodes 8, 2, 9, 0.
Node 8 is connected to nodes 2, 1, 9, 6.
Node 2 is connected to nodes 0, 4, 1, 9, 8.
Node 9 is connected to nodes 1, 5, 2, 7, 4, 3.
Node 0 is connected to nodes 9, 7.
Node 5 is connected to nodes 8, 2.
Node 7 is connected to nodes 8, 1, 2.
Node 4 is connected to nodes 7, 3.
Node 3 is connected to nodes 5, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,30,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[9, 7, 8, 1, 0, 7, 1, 2, 9, 1, 9, 5, 2, 1, 8, 2, 4, 3, 9, 2, 0, 9, 4, 7, 2, 8, 9, 3, 5, 8, 6]",147
euler_path,"[(4, 10), (4, 2), (4, 11), (4, 5), (4, 6), (4, 1), (4, 0), (4, 9), (4, 7), (4, 3), (4, 12), (4, 8), (10, 2), (10, 8), (10, 6), (10, 9), (10, 1), (10, 3), (10, 5), (10, 7), (10, 0), (10, 11), (2, 3), (2, 7), (2, 1), (2, 12), (2, 0), (2, 5), (2, 11), (2, 6), (2, 9), (2, 8), (11, 3), (11, 7), (11, 8), (11, 0), (11, 6), (11, 5), (11, 1), (5, 7), (5, 8), (5, 9), (5, 0), (5, 6), (5, 1), (6, 3), (6, 7), (6, 8), (6, 9), (6, 0), (6, 1), (6, 12), (1, 3), (1, 7), (1, 8), (1, 9), (1, 0), (1, 12), (0, 8), (0, 9), (0, 12), (9, 3), (9, 7), (7, 3), (7, 12)]","{4: [10, 2, 11, 5, 6, 1, 0, 9, 7, 3, 12, 8],
10: [4, 2, 8, 6, 9, 1, 3, 5, 7, 0, 11],
2: [4, 10, 3, 7, 1, 12, 0, 5, 11, 6, 9, 8],
11: [4, 10, 3, 7, 2, 8, 0, 6, 5, 1],
5: [4, 10, 7, 2, 8, 9, 0, 6, 11, 1],
6: [4, 10, 3, 7, 2, 8, 9, 0, 1, 11, 5, 12],
1: [4, 10, 3, 7, 2, 8, 9, 0, 6, 11, 5, 12],
0: [4, 10, 2, 8, 9, 6, 12, 5, 1, 11],
9: [4, 10, 3, 7, 2, 0, 1, 5, 6],
7: [4, 10, 3, 6, 11, 1, 9, 12, 2, 5],
3: [4, 10, 7, 2, 11, 6, 9, 1],
12: [4, 7, 2, 0, 6, 1],
8: [4, 10, 2, 0, 1, 5, 11, 6]}","Node 4 is connected to nodes 10, 2, 11, 5, 6, 1, 0, 9, 7, 3, 12, 8.
Node 10 is connected to nodes 4, 2, 8, 6, 9, 1, 3, 5, 7, 0, 11.
Node 2 is connected to nodes 4, 10, 3, 7, 1, 12, 0, 5, 11, 6, 9, 8.
Node 11 is connected to nodes 4, 10, 3, 7, 2, 8, 0, 6, 5, 1.
Node 5 is connected to nodes 4, 10, 7, 2, 8, 9, 0, 6, 11, 1.
Node 6 is connected to nodes 4, 10, 3, 7, 2, 8, 9, 0, 1, 11, 5, 12.
Node 1 is connected to nodes 4, 10, 3, 7, 2, 8, 9, 0, 6, 11, 5, 12.
Node 0 is connected to nodes 4, 10, 2, 8, 9, 6, 12, 5, 1, 11.
Node 9 is connected to nodes 4, 10, 3, 7, 2, 0, 1, 5, 6.
Node 7 is connected to nodes 4, 10, 3, 6, 11, 1, 9, 12, 2, 5.
Node 3 is connected to nodes 4, 10, 7, 2, 11, 6, 9, 1.
Node 12 is connected to nodes 4, 7, 2, 0, 6, 1.
Node 8 is connected to nodes 4, 10, 2, 0, 1, 5, 11, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,65,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[10, 6, 7, 10, 8, 5, 1, 12, 7, 9, 1, 7, 3, 9, 6, 11, 7, 4, 8, 0, 12, 2, 9, 5, 11, 1, 6, 3, 1, 8, 6, 4, 2, 6, 5, 2, 7, 5, 0, 1, 10, 2, 8, 11, 4, 9, 0, 2, 3, 4, 1, 2, 11, 0, 6, 12, 4, 5, 10, 0, 4, 10, 11, 3, 10, 9]",148
euler_path,"[(2, 3), (2, 5), (2, 8), (2, 12), (2, 1), (3, 0), (3, 9), (3, 1), (3, 7), (3, 4), (5, 11), (5, 4), (8, 7), (8, 10), (8, 2), (8, 12), (8, 6), (12, 9), (12, 0), (12, 2), (12, 10), (12, 4), (12, 6), (1, 6), (1, 7), (1, 8), (1, 12), (1, 0), (1, 4), (1, 11), (0, 11), (0, 1), (0, 10), (0, 5), (0, 3), (9, 3), (9, 8), (9, 12), (9, 11), (7, 12), (7, 3), (7, 2), (7, 11), (7, 1), (4, 10), (4, 9), (4, 7), (4, 0), (4, 8), (4, 6), (11, 0), (11, 3), (11, 2), (11, 1), (11, 4), (11, 10), (10, 9), (10, 4), (10, 12), (10, 7), (10, 1), (6, 11), (6, 2), (6, 12), (6, 1)]","{2: [3, 5, 8, 12, 1],
3: [0, 9, 1, 7, 4],
5: [11, 4],
8: [7, 10, 2, 12, 6],
12: [9, 0, 2, 10, 4, 6],
1: [6, 7, 8, 12, 0, 4, 11],
0: [11, 1, 10, 5, 3],
9: [3, 8, 12, 11],
7: [12, 3, 2, 11, 1],
4: [10, 9, 7, 0, 8, 6],
11: [0, 3, 2, 1, 4, 10],
10: [9, 4, 12, 7, 1],
6: [11, 2, 12, 1]}","Node 2 is connected to nodes 3, 5, 8, 12, 1.
Node 3 is connected to nodes 0, 9, 1, 7, 4.
Node 5 is connected to nodes 11, 4.
Node 8 is connected to nodes 7, 10, 2, 12, 6.
Node 12 is connected to nodes 9, 0, 2, 10, 4, 6.
Node 1 is connected to nodes 6, 7, 8, 12, 0, 4, 11.
Node 0 is connected to nodes 11, 1, 10, 5, 3.
Node 9 is connected to nodes 3, 8, 12, 11.
Node 7 is connected to nodes 12, 3, 2, 11, 1.
Node 4 is connected to nodes 10, 9, 7, 0, 8, 6.
Node 11 is connected to nodes 0, 3, 2, 1, 4, 10.
Node 10 is connected to nodes 9, 4, 12, 7, 1.
Node 6 is connected to nodes 11, 2, 12, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,65,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[8, 6, 1, 0, 11, 4, 0, 1, 6, 2, 12, 9, 3, 0, 10, 12, 10, 7, 11, 0, 5, 4, 6, 11, 10, 9, 11, 2, 3, 1, 4, 10, 4, 8, 7, 1, 8, 10, 1, 7, 3, 4, 7, 2, 8, 12, 6, 12, 4, 9, 8, 2, 5, 11, 1, 11, 3, 7, 12, 0, 3, 9, 12, 2, 1, 12]",149
